15-12a_SD_M1_01.jpg,0.007004
15-12a_SD_M1_08.tif,0.00739213
15-12a_SD_M1_09.tif,0.00868666
15-12a_SD_M2_01.tif,0.00371464
15-12a_SD_M2_04.tif,0.00410713
15-12a_SD_M2_05.tif,0.00407641
15-12a_SD_M3_03.tif,0.0190623
15-12a_SD_M3_04.tif,0.0208524
15-12a_SD_M3_08.tif,0.0227476
